gene_symbol,ac_total,n_variants,ac_nmd_triggering,n_triggering,ac_nmd_evading,n_evading,ac_synonymous_nmd_triggering,ac_synonymous_nmd_evading,n_synonymous_variants_nmd_triggering,n_synonymous_variants_nmd_evading,log_odds_t1,se_log_or_t1,ci_lower_t1,ci_upper_t1,z_score_t1,p_value_t1,n_rare_t2,n_common_t2,af_split_t2,ac_rare_triggering_t2,ac_rare_evading_t2,ac_common_triggering_t2,ac_common_evading_t2,n_rare_triggering_t2,n_rare_evading_t2,n_common_triggering_t2,n_common_evading_t2,log_odds_t2,se_log_or_t2,ci_lower_t2,ci_upper_t2,z_score_t2,p_value_t2,p_value_combined,p_value_fdr_t1,p_value_fdr_t2,p_value_fdr_combined
TEX15,213,34,0.0,0.0,213.0,34.0,42677.0,462483.0,126.0,1529.0,-3.6738449818609826,1.4158776199019811,-6.448914123385158,-0.8987758403368074,-2.5947475475425037,0.009466041934330802,17,17,6.58354e-06,0,17,0,196,0,17,0,17,-2.4184615503798477,2.0154979324392843,-6.368764908875788,1.5318418081160927,-1.1999325384833668,0.23016554167548364,0.015532358256701458,0.020732374052491388,,0.0330062612954906
TG,129,24,127.0,22.0,2.0,2.0,803406.0,207412.0,1414.0,398.0,2.577674384205892,0.6386307252747907,1.3259811632466085,3.8293676051651753,4.036251752680342,5.431193604550574e-05,12,12,6.59561e-06,10,2,117,0,10,2,12,0,4.024500988854836,1.5823238396535546,0.9232032512547375,7.125798726454935,2.5434117138347543,0.010977579469673556,9.141544412467526e-06,0.00020302995987691674,0.0792527688542286,3.908420784731625e-05
TGM1,18,12,14.0,10.0,4.0,2.0,48787.0,3754.0,473.0,103.0,-1.3944477592986768,0.5398838611843815,-2.4526006830544866,-0.336294835542867,-2.582866167252301,0.009798332400706891,6,6,6.57488e-06,6,0,8,4,6,0,4,2,-1.9289605907415401,1.5791502255618068,-5.024038159020984,1.166116977537904,-1.2215181048118984,0.22188991495841148,0.015504126111320637,0.02132929675031927,,0.0330062612954906
TGM6,93,13,89.0,12.0,4.0,1.0,223528.0,3244.0,436.0,99.0,-1.2424164391189514,0.4834336502382406,-2.1899289825006365,-0.2949038957372665,-2.56998336484578,0.010170339858296571,7,6,6.57886e-06,7,0,82,4,7,0,5,1,0.2006706954621511,1.538725696047469,-2.8151762508772142,3.2165176418015164,0.130413559725177,0.8962392390996866,0.051936026590868024,0.021938437035721306,,0.09247462091241838
TIE1,23,16,23.0,16.0,0.0,0.0,163013.0,605.0,657.0,49.0,-1.7453861337420236,1.429759019420303,-4.547662318377121,1.0568900508930739,-1.2207554630078095,0.22217862116952614,8,8,6.57307e-06,8,0,15,0,8,0,8,0,0.6007738604289301,2.0450337864827044,-3.4074187082447454,4.608966429102606,0.2937720953071457,0.7689320594098654,0.4727195027811294,0.2932264981793746,,0.5749944207593295
TIMELESS,49,24,47.0,22.0,2.0,2.0,305458.0,84480.0,643.0,47.0,1.6591457911638354,0.6488973280860705,0.38733039845086603,2.930961183876805,2.5568695067022444,0.01056188305464527,12,12,6.57462e-06,10,2,37,0,10,2,12,0,2.882403588246988,1.5880506169215016,-0.23011842654576942,5.9949256030397455,1.8150577554225824,0.06951503428538655,0.006032792228352783,0.022562293458137185,,0.014503076266141036
TIMM50,52,10,9.0,7.0,43.0,3.0,1953.0,3821.0,122.0,97.0,-0.8504487593003303,0.359200838958596,-1.5544694668757504,-0.14642805172491014,-2.3676135104972817,0.017903227215577574,5,5,6.57056e-06,3,2,6,41,3,2,4,1,-2.190363486956274,0.929331386052687,-4.01181953332223,-0.36890744059031855,-2.3569240421974675,0.01842701564019739,0.0029746406854544724,0.03531189014343201,,0.007924975557516766
TJP2,23,11,15.0,7.0,8.0,4.0,241871.0,19192.0,498.0,258.0,-1.9331131552462661,0.42687167388909125,-2.769766262089212,-1.0964600484033205,-4.528558050325267,5.938756648994721e-06,6,5,1.31391e-05,5,2,10,6,4,2,3,2,-0.3088842801023839,0.9115384966650782,-2.095466904087721,1.4776983438829536,-0.3388603786153374,0.7347149136348106,5.8216293213594185e-05,2.5239715758227563e-05,0.8237712668026664,0.00021992821880691138
TLE6,27,13,27.0,13.0,0.0,0.0,63255.0,85478.0,339.0,100.0,4.3084159872161445,1.4270217742255642,1.5115047045795902,7.105327269852699,3.019166255927871,0.0025347139216735596,7,6,1.31435e-05,8,0,19,0,7,0,6,0,0.8303483020734302,2.041795560310968,-3.1714974599298467,4.832194064076707,0.4066755351093854,0.6842463113370363,0.0127599441067641,0.006494295949137154,0.7888238964808236,0.02794662604978395
TMC1,103,15,75.0,13.0,28.0,2.0,52373.0,78101.0,361.0,40.0,1.3738370935735036,0.21991964416081614,0.9428025115254396,1.8048716756215675,6.2469958007429565,4.184223053191424e-10,8,7,1.31511e-05,11,0,64,28,8,0,5,2,-2.318733079402028,1.4620356072977048,-5.184270213820675,0.5468040550166191,-1.5859621118857468,0.11274790453742793,1.16889182198761e-09,2.766236351832108e-09,0.2902033021137275,7.727673712029201e-09
TMC8,18,11,12.0,8.0,6.0,3.0,186438.0,5437.0,396.0,122.0,-2.880855562166907,0.4837720802104564,-3.829031416105424,-1.9326797082283904,-5.954985167630266,2.6009541845670137e-09,6,5,6.56961e-06,5,1,7,5,5,1,3,2,-0.9891280558264215,1.0787197799411874,-3.103379973922121,1.1251238622692783,-0.9169462488954726,0.3591708071764247,2.035718685983476e-08,1.600932144638662e-08,0.5655029730011794,1.2012422659439684e-07
TMEM260,21,10,17.0,6.0,4.0,4.0,202233.0,1114.0,333.0,128.0,-3.8428936124133655,0.5294027649068809,-4.880503964946778,-2.8052832598799538,-7.258922444595298,3.9018609961793525e-13,5,5,6.5735e-06,1,4,16,0,1,4,5,0,4.595119850134591,1.7174093715520913,1.2290593351809238,7.961180365088257,2.6756112585910707,0.007459311017836046,1.0032690084441954e-13,3.5717035272718688e-12,0.06592935822775162,9.067519899103233e-13
TMEM67,68,18,67.0,17.0,1.0,1.0,105196.0,3888.0,389.0,57.0,0.5088559391350058,0.8256804200628526,-1.1094479469280882,2.1271598251981,0.6162867942251442,0.5377052530673007,9,9,1.31399e-05,9,1,58,0,8,1,9,0,2.916347244299425,1.6700370779283378,-0.35686528128662864,6.189559769885479,1.7462769436934424,0.08076284025049175,0.17964209412140658,0.6142744811040843,,0.25964464615927996
TMPRSS15,134,24,131.0,22.0,3.0,2.0,253184.0,844.0,511.0,65.0,-2.07688513157835,0.5426849277100344,-3.14052804484274,-1.0132422183139596,-3.827055120808633,0.0001296854821838909,12,12,6.58207e-06,12,0,119,3,12,0,10,2,0.3116775780079968,1.5408057913154096,-2.708246280140944,3.331601436156938,0.20228219530633568,0.8396961183497098,0.0011025883826167285,0.00045389918764361816,0.8922012026631221,0.003335797055882814
TMPRSS6,19,14,18.0,13.0,1.0,1.0,385812.0,29761.0,494.0,92.0,-0.049830264257501256,0.8489740355925478,-1.713788797828521,1.6141282693135184,-0.05869468578355503,0.9531952921728069,7,7,6.57091e-06,6,1,12,0,6,1,7,0,1.7525387560747738,1.7030891992238164,-1.5854547368630674,5.090532249012615,1.0290352125264455,0.3034631284088031,0.6480661265445702,0.959917402836931,,0.7320089030985678
TNC,17,13,17.0,13.0,0.0,0.0,482278.0,325368.0,925.0,492.0,3.161784699637078,1.4342761254625482,0.35065514984483137,5.972914249429325,2.204446301173294,0.02749297249296459,7,6,6.5735e-06,7,0,10,0,7,0,6,0,0.3364722366212129,2.056349053193895,-3.6938978472818613,4.366842320524287,0.16362603231129877,0.8700255500825269,0.11321278908190863,0.0509869671687707,,0.1777294379634599
TNNI3K,128,24,124.0,21.0,4.0,3.0,7006.0,214.0,435.0,45.0,-0.16605551111371275,0.48482891829091895,-1.1163027296274266,0.7841917074000011,-0.34250331374431764,0.7319721506271835,12,12,6.58493e-06,10,2,114,2,10,2,11,1,2.3891995658308165,0.9507742737854468,0.525716231784116,4.252682899877517,2.5128988359333406,0.011974366699459102,0.05028424673965826,0.782377418484744,,0.08998233627096743
TOGARAM1,20,12,16.0,9.0,4.0,3.0,20343.0,34790.0,436.0,404.0,1.8358658945899453,0.5318892573243983,0.7933821064703674,2.878349682709523,3.4515942356591984,0.0005572851123738682,6,6,6.57549e-06,4,2,12,2,4,2,5,1,1.0216512475319812,1.0498677165349082,-1.0360516654077452,3.0793541604717074,0.9731237863984851,0.3304917833854195,0.0017680378749768471,0.0017375614420739821,0.5259439133445386,0.005049516170933876
TPO,36,16,36.0,16.0,0.0,0.0,379616.0,227195.0,468.0,222.0,3.777108788862927,1.4238694799759735,0.9863758894242434,6.567841688301611,2.6527071771540904,0.007984910855880328,8,8,6.57125e-06,8,0,28,0,8,0,8,0,1.209837923778334,2.0378259930920932,-2.7842276294417374,5.203903476998406,0.5936904955965292,0.5527191411452205,0.028347824165587582,0.017881387852101267,,0.055177184080639964
TRAPPC11,22,13,20.0,11.0,2.0,2.0,169918.0,2475.0,481.0,54.0,-2.124742360241445,0.6702166304825954,-3.438342817827122,-0.8111419026557682,-3.1702322258274993,0.0015231715092468671,7,6,6.5754e-06,6,1,14,1,6,1,5,1,0.8023464725249373,1.2474554117966967,-1.64262120691617,3.247314151966045,0.6431864938317324,0.5201030960351861,0.00644910430322929,0.004135150028905943,0.6934707947135814,0.015348868241685713
TRAPPC9,23,10,20.0,9.0,3.0,1.0,202882.0,287027.0,553.0,195.0,2.114612953905473,0.5783625043752701,0.9810432753215541,3.248182632489392,3.6562068562684824,0.00025597482418094795,5,5,1.31444e-05,6,0,14,3,5,0,4,1,-1.143563676530376,1.583832679547249,-4.247818685980553,1.9606913329198008,-0.7220230339339081,0.47028031602524645,0.0012067915928734546,0.0008452674720125326,0.6504811847825839,0.003605226766994337
TRDN,74,18,61.0,14.0,13.0,4.0,474564.0,396.0,331.0,76.0,-5.571129289911724,0.3047267824899246,-6.168382808716747,-4.973875771106701,-18.282374933998216,1.1433718689762383e-74,9,9,6.58415e-06,8,1,53,12,8,1,6,3,-0.28064804579440095,0.9396836245648015,-2.1223941068034695,1.5610980152146676,-0.2986622714899159,0.7651977468034017,1.5006812342226455e-72,5.442450096326894e-73,0.8388834557548404,7.143242674899792e-71
TREH,142,11,142.0,11.0,0.0,0.0,69794.0,32669.0,283.0,83.0,4.893375891101644,1.4167083260947462,2.116678595357915,7.670073186845373,3.4540461158935734,0.000552242933767465,6,5,6.57108e-06,6,0,136,0,6,0,5,0,3.044522437723423,2.0398951348469265,-0.9535985588150298,7.042643434261876,1.4924896803344176,0.13557082059204895,0.000786098091256887,0.0017293923452191668,0.3210317031619719,0.0024509783281983287
TRIM37,13,10,13.0,10.0,0.0,0.0,6751.0,129.0,382.0,57.0,-0.6580022342571761,1.4428943817999063,-3.4860232560801783,2.170018787565826,-0.45602938271640225,0.6483688493407954,5,5,6.57765e-06,5,0,8,0,5,0,5,0,0.4353180712578455,2.0735151893925714,-3.6286970213483434,4.499333163864034,0.20994207010625773,0.8337128866511104,0.8730812692136158,0.7188437242691428,,0.898963937359388
TRIOBP,63,17,0.0,0.0,63.0,17.0,111318.0,574398.0,423.0,1117.0,-3.20325914204788,1.4197741917926527,-5.985965424140943,-0.42055285995481784,-2.2561750738709665,0.02405966895189107,9,8,1.32106e-05,0,11,0,52,0,9,0,8,-1.5184661342283736,2.026327747622963,-5.489995540443549,2.4530632719868013,-0.7493684750700622,0.4536351464097216,0.06022168207109582,0.045828600161245875,,0.10395048376062256
TRIP4,28,11,26.0,10.0,2.0,1.0,165607.0,1864.0,255.0,55.0,-2.1257736090259174,0.662025848626768,-3.4233204291689483,-0.8282267888828865,-3.211013004152909,0.0013226794913470397,6,5,1.31415e-05,5,2,21,0,5,1,5,0,2.972742755329292,1.6212124505212628,-0.20477525898030713,6.150260769638892,1.833654037367821,0.0667053653999197,0.0009119050772647507,0.003660438592332505,0.226951588027313,0.002817128056403464
TRPA1,87,20,86.0,19.0,1.0,1.0,413760.0,19643.0,505.0,80.0,1.007138496605414,0.8235779772372668,-0.6070446772399773,2.621321670450805,1.2228817725115844,0.22137435401037986,10,10,1.31437e-05,10,1,76,0,9,1,10,0,3.0845277723371223,1.665826118575885,-0.18043142457776185,6.349486969252006,1.8516505041799234,0.0640760257625786,0.07454936470680017,0.2927060903026134,,0.12583509787388966
TRPC6,15,11,13.0,10.0,2.0,1.0,91884.0,25478.0,236.0,220.0,0.4037015592915818,0.6885667767768474,-0.94586452414187,1.7532676427250335,0.5862925324124584,0.5576789484213447,6,5,6.57341e-06,6,0,7,2,6,0,4,1,-1.466337068793427,1.639261872666929,-4.679231300450292,1.7465571628634378,-0.8945105679837663,0.3710487780048849,0.5329161320721527,0.6350602379152155,,0.6323785551656281
TRPM1,48,25,27.0,14.0,21.0,11.0,386906.0,170126.0,708.0,282.0,-0.575507714254158,0.2878953401036914,-1.139772212174303,-0.01124321633401304,-1.9990171221488933,0.04560650131374737,13,13,6.57142e-06,7,6,20,9835,7,6,7,6,-6.316429525868095,0.5797082434269858,-7.452636804525966,-5.180222247210224,-10.895876671561682,1.2059947578595152e-27,3.633940260673742e-27,0.07665728020047057,,7.862525291275914e-26
TRPM4,483,21,483.0,21.0,0.0,0.0,41394.0,13930.0,685.0,157.0,5.7851311545909825,1.4149785139915971,3.011824228269447,8.558438080912518,4.088493992938,4.341827881212301e-05,11,10,6.5884e-06,11,0,472,0,11,0,10,0,3.715690711564593,2.0221456238005047,-0.24764188257967712,7.6790233057088635,1.8374990741671557,0.06613625302308955,3.95140654046485e-05,0.00016577888273719695,0.226951588027313,0.00015168302526300553
