gene,n_ptc_trig,n_ptc_evad,n_syn_trig,n_syn_evad,log_or,se,ci_lower,ci_upper,z,p_value,category,use_ai_filter
TGM2,12,2,130,45,0.555777011628257,0.7138913483346497,-0.8434243199823948,1.9549783432389087,0.7785176454719077,0.43626390825803485,Other Genes,False
CAPN14,23,2,132,6,-0.7740707792487272,0.7771399585318184,-2.2972371089180426,0.749095550420588,-0.9960506736921758,0.3192255246097593,Other Genes,False
CDC14C,0,21,0,317,2.6924248831991293,2.0123770109515235,-1.251761581582223,6.636611347980482,1.3379326381422212,0.18091839652689468,Other Genes,False
ARVCF,12,4,77,68,0.8982070564408597,0.5742159769413067,-0.22723557771158354,2.0236496905933032,1.5642320877683795,0.11776307419265175,Other Genes,False
DUPD1,6,4,25,16,-0.06759329113252817,0.6898478984159816,-1.4196703268384978,1.2844837445734416,-0.09798289055853453,0.9219458793426516,Other Genes,False
PCDH7,3,22,7,277,1.750165571929218,0.683443975096472,0.4106399952892432,3.0896911485691927,2.560803278252869,0.010443047064387824,Other Genes,False
EFCAB3,8,12,26,21,-0.5947542786705441,0.530937412306865,-1.6353724848368927,0.4458639274958046,-1.1201965898134807,0.26262999686043154,Other Genes,False
MYO10,42,23,226,107,-0.15275044257511333,0.2824888314128375,-0.7064183781790818,0.4009174930288552,-0.5407309089394736,0.5886930708178407,Other Genes,False
DKK2,5,14,29,36,-0.7564785599454318,0.5586405502810188,-1.8513939187998658,0.33843679890900225,-1.3541418709488462,0.17569112003392873,Other Genes,False
PTCHD4,0,27,0,199,1.9816282316573925,2.0103174295846804,-1.9585215278217172,5.921777991136502,0.9857290209470975,0.3242661044292655,Other Genes,False
CLASP1,48,2,147,17,0.8336457712188763,0.6960898468307358,-0.5306652585733687,2.197956801011121,1.1976123125691691,0.23106798051315658,Other Genes,False
DIDO1,6,52,83,439,-0.42821990742756477,0.4326027434650434,-1.27610570423227,0.41966588937714056,-0.9898686818248696,0.322238308983696,Other Genes,False
ADAM8,9,1,130,8,-0.8854803727681465,0.9472273848627768,-2.74201193226925,0.9710511867329569,-0.9348128938400831,0.3498847335165385,Other Genes,False
MEX3A,0,11,0,131,2.436659816248615,2.0235021829681266,-1.5293315850070917,6.402651217504322,1.2041794848347818,0.2285202134832225,Other Genes,False
PCDHGB2,1,20,7,269,0.966705591770589,0.9233044259311359,-0.8429378298208673,2.7763490133620454,1.0470063444087618,0.2950966520786259,Other Genes,False
OR10K1,0,11,0,113,2.289455801552253,2.02380016168256,-1.6771196272519027,6.256031230356408,1.1312657469346334,0.257943256681028,Other Genes,False
OR51V1,0,13,0,98,1.9873668627336596,2.020946896466613,-1.9736162690088992,5.948349994476218,0.9833840098462439,0.3254184771013756,Other Genes,False
ANKRD34A,0,11,0,55,1.5740359853831845,2.026073675796897,-2.3969954492034153,5.545067419969784,0.7768898062229072,0.43722378593970035,Other Genes,False
UNC5CL,13,8,61,26,-0.3792689198721827,0.4956986428827834,-1.3508204071078203,0.5922825673634549,-0.7651199480121785,0.44420012242915663,Other Genes,False
GSTM3,12,1,15,12,1.9051521565831455,0.9440247855320985,0.054897576427083816,3.755406736739207,2.018116670008096,0.04357911194233258,Other Genes,False
FBXO42,7,6,20,39,0.798976629403387,0.6010627510340062,-0.3790847150718303,1.9770379738786041,1.329273238158429,0.18375784012147633,Other Genes,False
MAGEA10,0,12,0,56,1.5085119938441398,2.0242774303549025,-2.458998864368757,5.476022852057037,0.7452101037255862,0.4561447158032693,Other Genes,False
NTM,14,4,86,36,0.3072390993008669,0.5745830604701052,-0.8189230053473393,1.433401203949073,0.5347165978918589,0.5928458423993945,Other Genes,False
LRRC39,11,4,21,6,-0.2579811196390954,0.7138182721915174,-1.6570392246410788,1.1410769853628877,-0.3614100810939722,0.7177929129616889,Other Genes,False
SEMA4F,6,4,81,29,-0.6484879767757254,0.649797368264468,-1.922067415822993,0.625091462271542,-0.997984923373513,0.3182866694951024,Other Genes,False
SCNN1D,11,1,74,30,1.143809485488892,0.89433377015723,-0.6090524941772013,2.896671465154985,1.2789514649411065,0.20091414780728922,Other Genes,False
EPHA1,19,3,112,42,0.7442023513602295,0.6077948976833647,-0.4470537580863724,1.9354584608068315,1.2244300736922726,0.22079003015012322,Other Genes,False
FAM196A,0,13,2,83,0.2127190339783256,1.576721320328442,-2.8775979675218624,3.303036035478514,0.13491225826388567,0.8926812474705654,Other Genes,False
GALNT6,7,3,92,31,-0.3150810466398954,0.6794147934836726,-1.6467095724316123,1.0165474791518214,-0.46375358567677005,0.6428243005825329,Other Genes,False
DENND1B,9,3,53,20,0.03927206235352882,0.6770890046359838,-1.287798001061073,1.3663421257681305,0.05800132934464391,0.9537475696473333,Other Genes,False
PXN,9,7,114,43,-0.7314251068354255,0.5199217454861309,-1.7504530027674425,0.2876027890965914,-1.406798452239264,0.15948716167116606,Other Genes,False
CCDC168,2,299,1,918,1.631453110865667,1.0349368562660848,-0.39698585368896566,3.6598920754202995,1.5763793713480587,0.1149383995461331,Other Genes,False
IGFN1,11,67,266,3381,0.7709198708998156,0.32529895253165125,0.13334563972917457,1.4084941020704567,2.3698811966657223,0.01779380183026152,Other Genes,False
OS9,15,2,53,20,0.8652925242934475,0.7293752159363401,-0.564256630157904,2.294841678744799,1.186347582680915,0.23548506283592108,Other Genes,False
UGT3A1,13,8,39,71,1.0560202997409986,0.48064914707072975,0.11396528228247271,1.9980753171995245,2.19707099487602,0.02801537624323156,Other Genes,False
OXSR1,20,2,36,3,-0.2404151378228704,0.872864269971647,-1.9511976703591452,1.4703673947134042,-0.27543244246975507,0.782984022109283,Other Genes,False
KRT39,8,13,34,25,-0.7649043938210466,0.5098257804569029,-1.7641445619066007,0.23433577426450758,-1.5003250583670833,0.13353022150736635,Other Genes,False
CHRD,24,2,144,25,0.5477813302884199,0.6978197675833178,-0.8199202818749941,1.9154829424518338,0.7849897003999909,0.4324596073947503,Other Genes,False
HECTD1,30,4,143,48,0.8288780495808536,0.5315978793074115,-0.2130346481195433,1.8707907472812506,1.5592200079141614,0.11894431686772369,Other Genes,False
MICAL3,22,7,140,166,1.2684001093148078,0.4369224433537418,0.412047856304232,2.124752362325384,2.9030326288088704,0.003695681307725927,Other Genes,False
UTP18,11,3,56,12,-0.3189279269703035,0.6858352006842926,-1.6631402196413174,1.0252843657007102,-0.46502122762449766,0.6419162550869402,Other Genes,False
ABCD2,12,8,33,43,0.6468779800756024,0.5004860745708242,-0.33405670084704076,1.6278126609982455,1.2924994579126141,0.19618423353973935,Other Genes,False
TSNAX,5,8,4,27,1.3747905366384061,0.7470281783357103,-0.08935778833615071,2.838938861612963,1.8403462901510295,0.06571741340046862,Other Genes,False
SPARCL1,5,6,15,35,0.661638587893003,0.6544841318023691,-0.6211267388926062,1.9444039146786123,1.0109314431672032,0.31204924348441343,Other Genes,False
INCENP,9,4,91,69,0.4722021821194919,0.5939720793726133,-0.6919617012731965,1.6363660655121803,0.7949905366229645,0.42661900699987465,Other Genes,False
UNC5B,15,1,203,26,0.29685364392656344,0.8796775827935673,-1.42728273635608,2.020990024209207,0.33745732497110326,0.7357721770710469,Other Genes,False
LIMK2,22,4,52,8,-0.2113090936672069,0.6351073488299558,-1.456096623690637,1.0334784363562233,-0.3327139798594631,0.7393501958176361,Other Genes,False
P2RY10,0,18,0,68,1.3090630131839005,2.0170901304106468,-2.6443609959921677,5.262487022359969,0.6489858799306091,0.5163475029528333,Other Genes,False
C8orf76,3,7,8,22,0.21130909366720696,0.7623248141806699,-1.282820086648095,1.7054382739825091,0.2771903652307545,0.781633937323111,Other Genes,False
CERS2,10,3,42,8,-0.5108256237659907,0.7225848403755896,-1.9270658866767703,0.9054146391447888,-0.7069420713289123,0.47960247771937414,Other Genes,False
ANKIB1,17,2,58,37,1.5012243277938677,0.7077453927109246,0.11406884785629856,2.888379807731437,2.1211361363210397,0.033910347719879254,Other Genes,False
CCDC93,16,3,50,18,0.5463948082141319,0.6482101361228627,-0.7240737130004848,1.8168633294287486,0.8429285161788451,0.3992684240378853,Other Genes,False
PRSS38,4,8,73,23,-1.7762737517886744,0.6293074882058723,-3.009693763873549,-0.5428537397037998,-2.822584801672632,0.004763822151123413,Other Genes,False
AZI2,9,6,21,5,-0.9838152211902882,0.6981684048036327,-2.35220014974919,0.3845697073686132,-1.4091374150152163,0.158794539341244,Other Genes,False
MRGPRX1,0,17,0,132,2.0243817644968085,2.0161076427002054,-1.9271166041515415,5.975880133145159,1.0041040079514412,0.3153284837807808,Other Genes,False
AGBL3,20,14,65,47,0.024955805117223093,0.3925121809545837,-0.7443539330470295,0.7942655432814756,0.06357969593843166,0.9493048993199072,Other Genes,False
ZNF639,1,13,3,50,0.4719857904497268,1.022867052286389,-1.5327967930042437,2.476768373903697,0.46143415157884776,0.6444871541783314,Other Genes,False
PLA2G4C,8,7,73,19,-1.2017077976950838,0.5620212501460997,-2.3032492065276156,-0.10016638886255191,-2.1381892542011447,0.032501386172688,Other Genes,False
ERMP1,9,1,46,8,0.14644054140129084,0.954506291089283,-1.724357412150609,2.0172384949531907,0.15342019509810967,0.8780669200293936,Other Genes,False
GK3P,0,11,0,71,1.8273504143307575,2.0250784023649913,-2.1417303201745375,5.796431148836053,0.9023603294552365,0.3668654873698697,Other Genes,False
CSMD1,184,5,1180,35,0.00874071119795911,0.4650315567681702,-0.902704391742248,0.9201858141381664,0.018795952813835753,0.9850038824404622,Other Genes,False
STK24,10,0,42,7,1.3099213823353166,1.5007001167242355,-1.6313967980392403,4.251239562709873,0.8728735126606405,0.3827320249603917,Other Genes,False
OR2G3,0,10,0,138,2.5794950684639155,2.025452619007562,-1.390319117183234,6.549309254111066,1.2735400691465322,0.2028264633769492,Other Genes,False
TAF7,0,12,0,25,0.712949807856125,2.0295851020034883,-3.264963895629764,4.690863511342014,0.351278597360782,0.7253793499501409,Other Genes,False
TBC1D2,7,3,98,31,-0.37792895029955914,0.6789299927515429,-1.708607284116623,0.9527493835175049,-0.5566537851242989,0.5777639982470744,Other Genes,False
ZNF134,0,19,0,47,0.8903152454708944,2.0180026468914747,-3.064897263142896,4.845527754084685,0.4411863615948836,0.6590780859131014,Other Genes,False
KCNH6,6,8,160,72,-1.0629713673041208,0.5399229997999481,-2.121201001336846,-0.0047417332713957094,-1.968746224365275,0.04898224031296759,Other Genes,False
SLC41A3,13,2,54,15,0.4290382758262313,0.7462833422766069,-1.033650197298096,1.8917267489505585,0.5748999763513547,0.5653589459250317,Other Genes,False
SNX18,0,20,0,158,2.045329707172973,2.013725312963479,-1.901499380992095,5.992158795338041,1.0156944912029653,0.3097748921252079,Other Genes,False
ZNF718,0,20,0,49,0.8815477834302821,2.0171719083922666,-3.0720365076444898,4.8351320745050534,0.43702164389791465,0.66209565145656,Other Genes,False
ZNF772,0,10,0,55,1.6650077635889111,2.0281163953915744,-2.3100273278337706,5.640042855011593,0.8209626268848554,0.41166755646152,Other Genes,False
ZNF569,1,25,2,81,0.6510989443164459,1.0574272039206687,-1.4214202916409564,2.7236181802738484,0.6157387874099872,0.5380669332990173,Other Genes,False
IQCF2,0,16,0,22,0.31015492830383945,2.0260924226329124,-3.6609132494061747,4.2812231060138535,0.15308034561463504,0.8783349151152275,Other Genes,False
CLVS2,10,2,52,16,0.27763173659827955,0.758216179523871,-1.2084446677640637,1.7637081409606226,0.3661643527214376,0.7142424402085275,Other Genes,False
ZSCAN30,1,12,2,30,0.3811724155391198,1.0860264968740718,-1.7474004045902625,2.509745235668502,0.3509789278956404,0.7256041571228294,Other Genes,False
PCMTD1,7,3,15,11,0.4636470634909003,0.7553279220438017,-1.0167684602324287,1.9440625872142292,0.6138354613402114,0.5393240614422035,Other Genes,False
GSDMC,4,16,54,25,-2.058805233635079,0.5834317380431095,-3.2023104276371805,-0.9153000396329769,-3.5287851163882937,0.00041747196751438695,Other Genes,False
ZCCHC6,17,10,43,26,0.015209418663528708,0.4616333038079928,-0.8895752308643741,0.9199940681914316,0.03294697011256962,0.9737168763755047,Other Genes,False
HSPA13,3,10,18,26,-0.7392382877602123,0.6875625673806266,-2.0868361569441345,0.60835958142371,-1.0751578442911052,0.282304065453706,Other Genes,False
SYNE3,28,2,181,25,0.4710361538599248,0.6926853885033477,-0.886602260223772,1.8286745679436216,0.6800145660321638,0.49649523794786454,Other Genes,False
PDE4DIP,128,20,251,100,0.9182187561502486,0.2654976099130936,0.3978530027391207,1.4385845095613765,3.4584821929312763,0.0005432281814250124,Other Genes,False
KRBA2,0,16,0,27,0.5108256237659907,2.0240972548199596,-3.4563320968875226,4.477983344419504,0.2523720747852246,0.8007534827860621,Other Genes,False
SLC4A9,15,2,103,8,-0.6749561571581071,0.7693016466930119,-2.1827596779237677,0.8328473636075535,-0.8773621635408339,0.3802899574521098,Other Genes,False
FBXW12,8,8,22,13,-0.5108256237659907,0.5948215162261511,-1.6766543727987542,0.6550031252667727,-0.8587880731129687,0.3904574489337743,Other Genes,False
RALYL,23,2,67,19,0.9989965569671752,0.7131970678474694,-0.39884400989343416,2.3968371238277846,1.4007300394297602,0.16129481625937125,Other Genes,False
TAS2R41,0,20,0,102,1.6094379124341003,2.0145809949877553,-2.3390682816807677,5.557944106548968,0.7988946170138383,0.4243515205197801,Other Genes,False
ZNF394,0,12,1,39,0.05195973893071096,1.6649273624884868,-3.2112379284219865,3.3151574062834084,0.031208411911165444,0.9751033314483478,Other Genes,False
AREL1,14,1,51,19,1.297516199218375,0.897959749052402,-0.4624525684909577,3.0574849669277078,1.4449603120714671,0.14846903376878298,Other Genes,False
KIF2C,13,3,68,9,-0.6256152297126687,0.6925677279725658,-1.9830230333936312,0.7317925739682938,-0.9033271468540774,0.3663522928894922,Other Genes,False
RNPEP,12,0,43,24,2.6447880043242438,1.4641737712026326,-0.22493985434110542,5.514515862989593,1.8063347782496382,0.07086606255635948,Other Genes,False
ZNF823,0,24,0,43,0.5740878205439571,2.0158881001379365,-3.3769802525892723,4.525155893677186,0.28478159105392575,0.7758114767035547,Other Genes,False
DLEC1,26,1,211,29,0.9018448897434537,0.8619912721111062,-0.78762695858218,2.5913167380690876,1.0462343632955144,0.2954528411368075,Other Genes,False
YTHDF2,0,12,0,35,1.0438040521731147,2.026861863592215,-2.928772202105362,5.016380306451592,0.5149852937304651,0.6065632966491881,Other Genes,False
MTRF1,17,5,26,16,0.6836684366054016,0.5807778823472045,-0.4546352958125601,1.8219721690233632,1.177159904647826,0.2391316887349545,Other Genes,False
MS4A2,3,9,15,3,-2.48660588554096,0.8609342938665914,-4.174006094574902,-0.7992056765070179,-2.8882644160603963,0.0038737408381284547,Other Genes,False
ZNF628,0,13,0,348,3.2509485447561945,2.019144253027303,-0.706501470768349,7.208398560280738,1.6100625499550354,0.10738420173240666,Other Genes,False
XRN2,23,5,87,14,-0.345237815025352,0.5520556692739368,-1.4272470442634235,0.7367714142127194,-0.6253677558993435,0.5317297195751869,Other Genes,False
CPED1,29,13,124,21,-0.9745522028697547,0.4031329006417769,-1.7646781691108016,-0.18442623662870794,-2.4174464582729254,0.015629833240861018,Other Genes,False
ZNF284,0,10,1,50,0.4719857904497268,1.6678449394661308,-2.7969302227012762,3.7409018036007295,0.28299140962157265,0.7771834220939892,Other Genes,False
OR5AK2,0,10,0,94,2.1972245773362196,2.0262823361565645,-1.7742158240403296,6.168664978712769,1.0843624988134166,0.2782041042901242,Other Genes,False
SAP130,14,5,89,13,-0.9221483826483224,0.5796817726056056,-2.0583037794496466,0.21400701415300183,-1.5907838166160844,0.1116582362462996,Other Genes,False
ZNF613,0,14,0,91,1.842190322854947,2.019874867161333,-2.1166916700588922,5.801072315768786,0.912031904948598,0.3617519225261734,Other Genes,False
OR5V1,0,14,0,66,1.5230532982352798,2.0208916624169495,-2.4378215767592186,5.483928173229778,0.7536541055415785,0.45105694666935303,Other Genes,False
ZNF782,0,20,1,62,0.016129381929883717,1.6527090350305298,-3.2231208036539014,3.2553795675136685,0.009759359686434923,0.9922132811908718,Other Genes,False
ST8SIA4,15,16,26,25,-0.10098663780913006,0.44952611155463734,-0.9820416265665539,0.7800683509482937,-0.22465132772794602,0.8222505315539986,Other Genes,False
KCNK5,0,10,40,78,-2.3827257870475536,1.4603658126531076,-5.244990184101212,0.4795386100061054,-1.6315951567770242,0.1027647991924634,Other Genes,False
SLCO1A2,15,2,70,27,0.8831225869053484,0.7176797075012049,-0.5235037922322537,2.2897489660429504,1.2305246723223893,0.21850069376049297,Other Genes,False
CCDC105,15,2,49,91,2.438915594757877,0.7040220955218041,1.0590576432147232,3.8187735463010304,3.4642600143823783,0.0005316923156858862,Other Genes,False
EXOC4,14,2,78,26,0.6719040257561875,0.7207220128462622,-0.7406851622877006,2.0844932138000756,0.9322651643491731,0.35119950598120975,Other Genes,False
ZNF521,3,50,23,242,-0.3352090785585215,0.5934586495636182,-1.4983666580169903,0.8279485008999472,-0.5648398229683017,0.5721827176646401,Other Genes,False
LYAR,6,7,12,34,0.8721298360883852,0.629416391926572,-0.36150362336684305,2.1057632955436136,1.3856166558022027,0.16586398959067794,Other Genes,False
PLPPR4,4,17,26,109,0.06065633211118459,0.5711684064380727,-1.0588131736145734,1.1801258378369426,0.106196931460986,0.9154261055200752,Other Genes,False
ADAM29,0,41,0,345,2.119299215971072,2.0067363408150953,-1.8138317384942102,6.052430170436354,1.0560925084509387,0.290925952716071,Other Genes,False
ST5,16,7,69,87,1.0187694011570925,0.4687818837973567,0.0999737923094326,1.9375650100047523,2.1732269022526527,0.029763243965939108,Other Genes,False
TRIM46,12,1,102,32,0.9716408269573199,0.8872384093336317,-0.7673145010372043,2.710596154951844,1.0951293550141492,0.2734599698237832,Other Genes,False
ETV1,10,6,62,17,-0.7933925955510012,0.5676505141608754,-1.905967159111961,0.3191819680099587,-1.397677929921066,0.1622098046674798,Other Genes,False
CNNM1,5,8,63,117,0.18008035642772222,0.5689674071822098,-0.9350752700265452,1.2952359828819897,0.31650381753774537,0.7516201280192263,Other Genes,False
DNTTIP1,7,3,23,23,0.7621400520468967,0.7100380285775842,-0.6295089116189901,2.1537890157127837,1.07337920135586,0.2831010124676333,Other Genes,False
